make_model_ordinal,price,type_ordinal,warranty_ordinal,mileage,gearbox_ordinal,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,comfort_&_convenience,entertainment_&_media,safety_&_security,empty_weight,general_inspection,full_service_history,non_smoker_vehicle,emission_class,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,Compact,Convertible,Coupe,Off-Road/Pick-up,Sedan,Station wagon
252,4100.0,0,1,151496.0,0,0,0,1360.0,5.0,152.0,1,Standard,Standard,Safety Premium Plus Package,1214.0,Not_passed,1,Yes,Euro 4,0,1.0,0,15.0,65.0,6.4,0,0,1,0,0,0
267,8499.0,0,1,154500.0,0,0,1,1598.0,6.0,149.0,1,Premium,Standard,Safety Premium Package,1315.0,New,1,Yes,Euro 5,0,2.0,0,11.0,115.0,6.4,0,0,1,0,0,0
267,6744.0,0,1,249189.0,0,0,1,1598.0,5.0,155.0,1,Standard,Standard,Safety Standard Package,1250.0,New,1,No,Euro 5,0,1.0,1,12.0,115.0,6.7,0,0,1,0,0,0
266,3900.0,0,1,127600.0,0,0,1,2230.0,6.0,219.0,1,Standard,Standard,Safety Premium Package,1600.0,New,0,Yes,Euro 4,0,3.0,1,16.0,120.0,9.2,0,0,1,0,0,0
266,15500.0,0,1,56000.0,0,0,0,2230.0,6.0,219.0,1,Standard,Standard,Safety Premium Package,1600.0,New,0,Yes,Euro 4,1,1.0,1,16.0,120.0,9.2,0,0,1,0,0,0
250,5200.0,0,1,75000.0,0,0,0,1124.0,5.0,133.0,1,Standard,Standard,Safety Standard Package,1013.0,New,0,No,Euro 5,1,2.0,1,11.0,44.0,5.7,0,0,1,0,0,0
266,4500.0,0,1,127000.0,0,0,1,2230.0,6.0,219.0,1,Standard,Standard,Safety Premium Package,1600.0,New,0,Yes,Euro 4,0,2.0,1,16.0,120.0,9.2,0,0,1,0,0,0
254,2500.0,0,1,280000.0,0,1,0,1560.0,5.0,129.0,1,Standard,Plus,Safety Premium Plus Package,1306.0,Not_passed,0,No,Euro 4,0,1.0,1,15.0,66.0,4.9,0,0,1,0,0,0
267,13000.0,0,1,156000.0,0,1,0,1997.0,6.0,139.0,1,Standard,Standard,Safety Premium Package,1486.0,New,0,No,Euro 5,0,1.0,1,9.0,120.0,5.3,0,0,1,0,0,0
267,17000.0,0,1,131000.0,0,1,0,1997.0,6.0,139.0,1,Standard,Standard,Safety Premium Package,1486.0,New,1,Yes,Euro 5,1,1.0,0,7.0,120.0,5.3,0,0,1,0,0,0
267,16465.0,0,1,55567.0,0,0,1,1598.0,6.0,149.0,1,Standard,Standard,Safety Premium Package,1297.0,New,0,No,Euro 5,1,1.0,1,9.0,115.0,6.7,0,0,1,0,0,0
266,9500.0,0,1,147970.0,1,1,1,2720.0,6.0,226.0,1,Standard,Standard,Safety Standard Package,1600.0,New,0,No,Euro 4,0,2.0,1,16.0,150.0,8.5,0,0,1,0,0,0
250,2300.0,0,1,97543.0,1,0,1,1587.0,5.0,178.5,1,Standard,Standard,Safety Standard Package,1252.0,New,0,No,Euro 3,1,4.0,1,20.0,80.0,7.7,0,0,1,0,0,0
249,4990.0,0,1,251000.0,0,1,1,1560.0,6.0,119.0,1,Standard,Standard,Safety Premium Plus Package,1482.0,New,0,No,Euro 5,1,2.0,0,10.0,82.0,4.5,0,0,1,0,0,0
249,7990.0,0,0,165175.0,0,0,1,1598.0,6.0,177.0,1,Standard,Standard,Safety Premium Package,1512.0,New,0,No,Euro 4,0,2.0,1,13.0,110.0,7.5,0,0,1,0,0,0
266,4000.0,0,1,172000.0,0,1,0,1997.0,5.0,159.0,1,Standard,Standard,Safety Premium Package,1635.0,Not_passed,0,No,Euro 4,0,1.0,1,15.0,100.0,6.0,0,0,1,0,0,0
267,10690.0,0,0,53634.0,0,0,1,1598.0,6.0,155.0,1,Premium,Standard,Safety Premium Package,1297.0,New,0,No,Euro 5,0,1.0,0,11.0,115.0,6.7,0,0,1,0,0,0
267,12999.0,0,1,78730.0,0,1,1,1997.0,6.0,139.0,1,Premium,Standard,Safety Premium Package,1297.0,New,1,Yes,Euro 5,1,1.0,0,8.0,120.0,5.3,0,0,1,0,0,0
249,9999.0,0,0,127000.0,0,1,1,1997.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1393.0,New,1,Yes,Euro 5,1,1.0,1,12.0,103.0,5.9,0,0,1,0,0,0
267,13900.0,0,1,140000.0,0,1,1,1997.0,6.0,139.0,1,Standard,Standard,Safety Premium Package,1370.0,New,0,No,Euro 5,1,2.0,0,10.0,120.0,5.3,0,0,1,0,0,0
266,6450.0,0,0,128068.0,0,0,1,2230.0,6.0,219.0,1,Standard,Standard,Safety Premium Package,1500.0,New,1,Yes,Euro 4,1,2.0,1,16.0,120.0,9.2,0,0,1,0,0,0
267,9000.0,0,1,200000.0,0,1,0,2000.0,6.0,139.0,1,Standard,Plus,Safety Premium Package,1297.0,New,0,Yes,Euro 5,1,1.0,1,12.0,120.0,5.3,0,0,1,0,0,0
249,9800.0,0,1,114000.0,0,1,0,1560.0,6.0,95.0,1,Premium,Standard,Safety Premium Package,1235.0,New,0,No,Euro 5,0,2.0,1,7.0,85.0,3.7,0,0,1,0,0,0
266,3900.0,0,1,179000.0,0,1,0,1997.0,6.0,226.0,1,Standard,Standard,Safety Premium Package,1580.0,New,0,Yes,Euro 4,1,1.0,1,14.0,100.0,5.9,0,0,1,0,0,0
251,16900.0,0,1,52050.0,0,0,1,1560.0,6.0,190.0,1,Standard,Plus,Safety Premium Package,1050.0,New,0,No,Euro 6,1,1.0,1,6.0,98.5,5.9,0,0,1,0,0,0
267,11500.0,0,1,186900.0,0,1,1,1997.0,6.0,139.0,1,Standard,Standard,Safety Premium Plus Package,1445.0,New,1,Yes,Euro 5,0,1.0,0,11.0,120.0,5.3,0,0,1,0,0,0
267,14990.0,0,0,90000.0,0,0,1,1598.0,6.0,159.0,1,Premium,Standard,Safety Premium Package,1297.0,New,1,Yes,Euro 5,1,3.0,0,10.0,147.0,6.9,0,0,1,0,0,0
249,14000.0,0,0,82573.0,0,1,1,1560.0,6.0,141.5,1,Standard,Standard,Safety Premium Package,1393.0,New,1,No,Euro 6,0,1.0,1,5.0,88.0,5.4,0,0,1,0,0,0
250,1290.0,0,1,130000.0,0,1,0,1398.0,5.0,146.0,1,Standard,Standard,Safety Premium Plus Package,1061.0,New,0,No,Euro 4,1,1.0,1,14.0,50.0,4.3,0,0,1,0,0,0
250,10000.0,0,1,215000.0,0,0,0,1997.0,5.0,204.0,1,Standard,Standard,Safety Premium Plus Package,1159.0,New,0,No,Euro 3,1,3.0,1,18.0,130.0,8.6,0,0,1,0,0,0
267,14990.0,0,0,45936.0,0,0,1,1598.0,6.0,149.0,1,Premium,Standard,Safety Premium Package,1297.0,New,0,No,Euro 5,0,1.0,1,9.0,115.0,6.4,0,0,1,0,0,0
266,7990.0,0,0,168353.0,1,1,1,2720.0,6.0,226.0,1,Standard,Standard,Safety Standard Package,1600.0,New,0,No,Euro 4,1,2.0,1,16.0,152.0,8.5,0,0,1,0,0,0
250,7500.0,0,1,89000.0,0,1,0,1997.0,5.0,146.0,1,Standard,Standard,Safety Premium Package,1145.0,New,0,No,Euro 3,1,4.0,1,20.0,66.0,5.0,0,0,1,0,0,0
266,11900.0,0,1,80300.0,0,1,1,2720.0,6.0,226.0,1,Standard,Standard,Safety Premium Plus Package,1600.0,New,0,No,Euro 4,1,2.0,1,13.0,150.0,8.5,0,0,1,0,0,0
250,4999.0,0,1,154000.0,0,1,0,1560.0,5.0,126.0,1,Standard,Standard,Safety Premium Plus Package,1130.0,New,0,No,Euro 4,1,2.0,1,14.0,80.0,4.8,0,0,1,0,0,0
250,2490.0,0,1,184000.0,0,0,1,1587.0,5.0,166.0,1,Standard,Standard,Safety Premium Plus Package,1252.0,New,0,No,Euro 3,1,3.0,1,18.0,80.0,7.0,0,0,1,0,0,0
267,25660.0,0,0,79400.0,0,0,1,1598.0,6.0,145.0,1,Premium,Standard,Safety Premium Package,1355.0,New,1,Yes,Euro 6,1,1.0,0,8.0,199.0,6.3,0,0,1,0,0,0
267,11990.0,0,0,76023.0,0,0,1,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1250.0,New,0,No,Euro 5,1,3.0,0,10.0,115.0,6.7,0,0,1,0,0,0
267,13900.0,0,1,116000.0,0,0,0,1598.0,6.0,155.0,1,Premium,Plus,Safety Premium Package,1372.0,Not_passed,1,Yes,Euro 5,1,1.0,0,8.0,147.0,6.7,0,0,1,0,0,0
267,12990.0,0,0,45678.0,0,0,1,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1297.0,New,0,No,Euro 5,0,1.0,1,12.0,115.0,6.7,0,0,1,0,0,0
267,9500.0,0,1,120000.0,0,0,0,1598.0,6.0,155.0,1,Standard,Plus,Safety Premium Package,1275.0,New,0,Yes,Euro 5,1,1.0,0,11.0,115.0,6.7,0,0,1,0,0,0
267,12995.0,0,1,137687.0,0,0,1,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1272.0,New,0,No,Euro 5,1,1.0,0,11.0,147.0,6.7,0,0,1,0,0,0
267,9950.0,0,1,152544.0,0,0,1,1598.0,6.0,149.0,1,Standard,Standard,Safety Premium Package,1250.0,New,1,No,Euro 5,1,1.0,0,10.0,115.0,6.4,0,0,1,0,0,0
267,14500.0,0,1,94000.0,0,0,0,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1297.0,New,0,No,Euro 5,1,1.0,1,12.0,147.0,6.9,0,0,1,0,0,0
267,15500.0,0,1,75100.0,0,0,1,1598.0,6.0,159.0,1,Premium,Standard,Safety Premium Package,1372.0,New,1,Yes,Euro 5,1,3.0,0,10.0,147.0,6.9,0,0,1,0,0,0
266,6990.0,0,1,158000.0,0,1,1,1997.0,6.0,156.0,1,Standard,Standard,Safety Premium Package,1575.0,New,0,No,Euro 4,0,2.0,1,14.0,100.0,5.9,0,0,1,0,0,0
268,4300.0,0,1,158000.0,0,0,0,2230.0,5.0,210.0,1,Standard,Standard,Safety Premium Package,1359.0,Not_passed,0,Yes,Euro 3,0,2.0,1,19.0,116.0,8.8,0,0,1,0,0,0
267,13000.0,0,1,152000.0,0,0,0,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1297.0,New,0,Yes,Euro 5,1,1.0,0,10.0,147.0,6.7,0,0,1,0,0,0
267,13000.0,0,1,3000.0,0,0,0,1598.0,6.0,155.0,1,Premium,Standard,Safety Premium Package,1275.0,New,1,Yes,Euro 5,0,2.0,0,11.0,115.0,6.7,0,0,1,0,0,0
267,13800.0,0,1,60000.0,0,0,0,1598.0,6.0,149.0,1,Standard,Standard,Safety Premium Package,1275.0,New,1,Yes,Euro 5,0,2.0,0,11.0,115.0,8.0,0,0,1,0,0,0
266,6000.0,0,0,130000.0,2,1,1,2720.0,6.0,226.0,1,Standard,Standard,Safety Premium Package,1799.0,Not_passed,1,Yes,Euro 4,1,1.0,1,15.0,150.0,8.5,0,0,1,0,0,0
266,4600.0,0,1,170000.0,0,1,0,1560.0,5.0,129.0,1,Standard,Standard,Safety Premium Plus Package,1430.0,New,0,No,Euro 4,0,2.0,1,13.0,80.0,4.9,0,0,1,0,0,0
267,9980.0,0,1,114600.0,0,0,1,1598.0,6.0,149.0,1,Standard,Standard,Safety Premium Package,1390.0,New,0,No,Euro 5,0,3.0,0,11.0,115.0,6.4,0,0,1,0,0,0
251,7090.0,0,1,165000.0,0,1,0,1398.0,5.0,98.0,1,Standard,Plus,Safety Premium Package,1050.0,New,0,Yes,Euro 5,1,1.0,1,7.0,50.0,3.8,0,0,1,0,0,0
267,16390.0,0,1,58700.0,0,0,1,1598.0,6.0,159.0,1,Standard,Standard,Safety Premium Package,1297.0,New,1,Yes,Euro 5,1,1.0,0,8.0,147.0,6.9,0,0,1,0,0,0
266,4500.0,0,1,339000.0,0,0,0,2230.0,6.0,219.0,1,Standard,Standard,Safety Premium Package,1500.0,New,0,No,Euro 4,0,2.0,1,16.0,120.0,9.2,0,0,1,0,0,0
267,14900.0,0,0,54000.0,0,0,1,1598.0,6.0,159.0,1,Standard,Standard,Safety Premium Package,1297.0,New,0,Yes,Euro 5,1,2.0,0,11.0,147.0,6.9,0,0,1,0,0,0
267,14990.0,0,1,53659.0,0,0,1,1598.0,6.0,149.0,1,Standard,Standard,Safety Premium Package,1350.0,New,1,Yes,Euro 5,1,2.0,0,10.0,115.0,6.4,0,0,1,0,0,0
258,29290.0,0,0,27598.0,0,1,1,1499.0,6.0,104.0,1,Standard,Plus,Safety Premium Package,1572.0,Not_passed,1,Yes,Euro 6,1,1.0,1,2.0,96.0,3.9,0,0,1,0,0,0
267,13800.0,0,1,37000.0,0,0,0,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 5,1,1.0,1,9.0,115.0,6.7,0,0,1,0,0,0
252,7500.0,0,1,96000.0,0,0,0,1360.0,5.0,152.0,1,Standard,Standard,Safety Premium Plus Package,1224.0,Not_passed,0,No,Euro 4,0,1.0,0,15.0,65.0,6.4,0,0,1,0,0,0
267,19000.0,0,1,131000.0,0,1,0,1997.0,6.0,139.0,1,Standard,Standard,Safety Premium Package,1370.0,Outdated,1,Yes,Euro 5,1,1.0,1,9.0,120.0,5.3,0,0,1,0,0,0
267,9500.0,0,1,143000.0,0,0,0,1598.0,6.0,149.0,1,Premium,Plus,Safety Premium Package,1390.0,New,1,Yes,Euro 5,1,1.0,1,12.0,115.0,6.4,0,0,1,0,0,0
267,16945.0,0,1,142841.0,1,0,1,1598.0,6.0,168.0,1,Standard,Standard,Safety Premium Package,1272.0,New,1,No,Euro 5,1,1.0,0,8.0,115.0,7.3,0,0,1,0,0,0
252,3500.0,0,1,210000.0,0,1,0,1398.0,5.0,121.5,1,Standard,Standard,Safety Premium Plus Package,1171.0,New,1,Yes,Euro 5,0,2.0,0,10.0,50.0,4.2,0,0,1,0,0,0
267,9800.0,0,1,168000.0,0,0,0,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1390.0,New,1,Yes,Euro 5,1,2.0,0,11.0,115.0,6.4,0,0,1,0,0,0
268,3950.0,0,1,242368.0,0,0,1,2946.0,5.0,238.0,1,Standard,Standard,Safety Standard Package,1460.0,New,1,Yes,Euro 4,0,1.0,1,20.0,152.0,9.4,0,0,1,0,0,0
267,16465.0,0,0,55567.0,0,0,1,1598.0,6.0,149.0,1,Standard,Standard,Safety Premium Package,1297.0,Outdated,1,Yes,Euro 5,1,1.0,1,9.0,115.0,6.7,0,0,1,0,0,0
252,5999.0,0,0,142000.0,0,1,1,1560.0,6.0,127.0,1,Standard,Standard,Safety Premium Package,1400.0,New,1,Yes,Euro 5,0,2.0,0,11.0,82.0,4.9,0,0,1,0,0,0
266,4000.0,0,1,184000.0,1,1,0,2720.0,6.0,226.0,1,Standard,Standard,Safety Premium Package,1799.0,Not_passed,1,Yes,Euro 4,1,1.0,1,15.0,150.0,8.5,0,0,1,0,0,0
250,6000.0,0,1,91000.0,0,0,0,1997.0,5.0,178.5,1,Standard,Standard,Safety Standard Package,1050.0,New,1,Yes,Euro 3,1,1.0,1,20.0,100.0,7.9,0,0,1,0,0,0
250,3500.0,0,1,177000.0,0,0,0,1587.0,5.0,178.5,1,Standard,Standard,Safety Premium Plus Package,1025.0,New,0,No,Euro 4,1,8.0,1,17.0,80.0,6.8,0,0,1,0,0,0
267,15990.0,0,0,47636.0,0,0,1,1598.0,6.0,149.0,1,Standard,Standard,Safety Premium Package,1350.0,Outdated,1,Yes,Euro 5,1,1.0,1,9.0,115.0,6.4,0,0,1,0,0,0
267,39990.0,0,1,150.0,0,0,1,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1297.0,New,1,No,Euro 5,1,1.0,1,9.0,115.0,6.7,0,0,1,0,0,0
252,3450.0,0,1,215000.0,0,1,0,1398.0,5.0,117.0,0,Standard,Standard,Safety Premium Plus Package,1261.0,New,0,Yes,Euro 4,0,1.0,1,13.0,50.0,4.4,0,0,1,0,0,0
252,9500.0,0,1,89000.0,0,0,1,1598.0,5.0,171.0,1,Standard,Standard,Safety Premium Plus Package,1325.0,New,0,Yes,Euro 4,0,1.0,0,14.0,128.0,7.2,0,0,1,0,0,0
267,9800.0,0,1,94218.0,0,0,1,1598.0,6.0,149.0,1,Standard,Plus,Safety Premium Package,1390.0,New,1,Yes,Euro 5,0,2.0,0,11.0,115.0,6.4,0,0,1,0,0,0
267,14900.0,0,1,89000.0,0,0,1,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1297.0,New,1,Yes,Euro 5,1,1.0,0,8.0,115.0,6.7,0,0,1,0,0,0
249,31900.0,0,0,10.0,1,0,1,1199.0,8.0,108.0,1,Standard,Plus,Safety Premium Package,1393.0,New,1,Yes,Euro 6,1,1.0,1,0.0,96.0,7.1,0,0,1,0,0,0
267,8350.0,0,1,192500.0,0,1,1,1997.0,6.0,139.0,1,Premium,Standard,Safety Premium Plus Package,1297.0,New,0,No,Euro 5,0,3.0,0,11.0,120.0,5.3,0,0,1,0,0,0
267,17000.0,0,1,72000.0,0,0,0,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1200.0,New,1,Yes,Euro 5,1,1.0,1,9.0,115.0,6.7,0,0,1,0,0,0
254,4500.0,0,1,123000.0,0,0,0,1587.0,5.0,178.0,1,Standard,Standard,Safety Premium Plus Package,1513.0,Not_passed,0,No,Euro 4,0,1.0,1,15.0,80.0,7.6,0,0,1,0,0,0
266,4248.0,0,1,214670.0,0,0,1,2230.0,6.0,0.0,1,Standard,Standard,Safety Premium Package,1500.0,New,0,No,Euro 4,1,6.0,1,16.0,121.0,8.7,0,0,1,0,0,0
266,6900.0,0,1,198637.0,1,1,1,2720.0,6.0,226.0,1,Standard,Standard,Safety Premium Package,1600.0,New,0,No,Euro 4,0,6.0,1,16.0,150.0,8.5,0,0,1,0,0,0
250,3800.0,0,1,181705.0,0,1,1,1560.0,5.0,166.0,1,Standard,Standard,Safety Premium Plus Package,1285.0,New,0,No,Euro 4,0,2.0,1,16.0,80.0,4.9,0,0,1,0,0,0
266,4800.0,0,1,212000.0,0,0,0,2230.0,6.0,219.0,1,Standard,Standard,Safety Premium Package,1600.0,New,0,No,Euro 4,0,1.0,1,14.0,120.0,9.2,0,0,1,0,0,0
252,3800.0,0,1,296786.0,0,1,0,1560.0,5.0,123.0,1,Standard,Standard,Safety Premium Plus Package,1272.0,New,0,Yes,Euro 4,0,1.0,0,14.0,66.0,4.5,0,0,1,0,0,0
268,5500.0,0,1,128000.0,0,1,0,2179.0,5.0,168.0,1,Standard,Standard,Safety Premium Plus Package,1410.0,New,0,No,Euro 3,1,8.0,1,17.0,98.0,6.4,0,0,1,0,0,0
266,7500.0,0,1,123000.0,0,0,0,2230.0,6.0,219.0,1,Standard,Plus,Safety Premium Package,1600.0,New,1,Yes,Euro 4,1,1.0,1,16.0,119.0,9.2,0,0,1,0,0,0
267,15990.0,0,0,80300.0,0,1,1,1997.0,6.0,139.0,1,Premium,Standard,Safety Premium Package,1297.0,New,1,No,Euro 5,1,2.0,1,9.0,120.0,5.3,0,0,1,0,0,0
252,3500.0,0,1,190000.0,0,1,0,1560.0,6.0,120.0,1,Standard,Standard,Safety Premium Plus Package,1328.0,New,1,Yes,Euro 5,0,1.0,0,12.0,81.0,4.5,0,0,1,0,0,0
254,2500.0,0,1,215000.0,0,0,0,1587.0,5.0,178.0,1,Standard,Standard,Safety Premium Plus Package,1513.0,Not_passed,0,No,Euro 4,0,1.0,1,15.0,80.0,7.6,0,0,1,0,0,0
252,3500.0,0,0,159000.0,0,0,1,1598.0,5.0,155.0,1,Standard,Standard,Safety Premium Package,1352.0,New,0,Yes,Euro 4,0,2.0,0,14.0,88.0,6.5,0,0,1,0,0,0
250,1890.0,0,1,133600.0,0,1,0,1398.0,5.0,146.0,1,Standard,Standard,Safety Premium Plus Package,1061.0,Not_passed,0,Yes,Euro 3,0,2.0,1,19.0,50.0,4.3,0,0,1,0,0,0
269,35600.0,0,0,10.0,1,1,1,1499.0,8.0,100.0,1,Standard,Plus,Safety Premium Package,1235.0,New,1,Yes,Euro 6,1,1.0,1,0.0,96.0,3.8,0,0,1,0,0,0
267,10990.0,0,1,74520.0,1,0,1,1598.0,6.0,168.0,1,Premium,Standard,Safety Premium Package,1411.0,New,1,Yes,Euro 5,1,2.0,0,12.0,115.0,7.3,0,0,1,0,0,0
250,4000.0,0,1,114000.0,0,0,1,1360.0,5.0,142.0,1,Standard,Standard,Safety Premium Plus Package,1252.0,New,0,No,Euro 5,0,2.0,1,10.0,54.0,6.0,0,0,1,0,0,0
250,7900.0,0,1,90000.0,0,0,0,1997.0,5.0,204.0,1,Standard,Standard,Safety Premium Plus Package,1159.0,New,1,Yes,Euro 3,1,2.0,1,18.0,130.0,8.6,0,0,1,0,0,0
254,5700.0,0,1,100350.0,0,1,0,1997.0,6.0,159.0,1,Standard,Standard,Safety Standard Package,1653.0,New,0,No,Euro 4,0,1.0,1,16.0,100.0,6.0,0,0,1,0,0,0
254,7000.0,0,1,85000.0,0,0,0,1587.0,5.0,166.0,1,Standard,Standard,Safety Premium Package,1528.0,Not_passed,0,No,Euro 4,0,1.0,1,15.0,80.0,7.6,0,0,1,0,0,0
250,3000.0,0,1,220148.0,0,2,1,1587.0,5.0,7.0,1,Standard,Standard,Safety Premium Plus Package,1252.0,Not_passed,0,No,Euro 3,0,2.0,1,19.0,80.0,7.7,0,0,1,0,0,0
252,3000.0,0,1,168000.0,0,0,0,1598.0,5.0,145.0,1,Standard,Standard,Safety Premium Package,1275.0,Not_passed,0,No,Euro 4,0,1.0,0,15.0,88.0,6.1,0,0,1,0,0,0
267,13990.0,0,0,59197.0,0,1,1,1997.0,6.0,139.0,1,Standard,Standard,Safety Premium Package,1445.0,New,1,Yes,Euro 5,0,1.0,0,11.0,120.0,5.3,0,0,1,0,0,0
252,6000.0,0,1,90000.0,0,1,0,1560.0,5.0,121.5,1,Standard,Standard,Safety Standard Package,1319.0,Not_passed,1,No,Euro 4,0,1.0,0,15.0,80.0,4.8,0,0,1,0,0,0
250,3500.0,0,1,155000.0,0,0,0,1587.0,5.0,178.5,1,Standard,Standard,Safety Premium Plus Package,1252.0,Not_passed,0,No,Euro 3,0,2.0,1,19.0,80.0,7.7,0,0,1,0,0,0
267,8950.0,0,1,125500.0,0,0,1,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1297.0,New,1,Yes,Euro 5,1,3.0,0,10.0,115.0,6.7,0,0,1,0,0,0
267,9480.0,0,0,188200.0,0,1,1,1997.0,6.0,139.0,1,Standard,Standard,Safety Premium Package,1297.0,New,0,No,Euro 5,1,2.0,1,12.0,120.0,5.3,0,0,1,0,0,0
268,7990.0,0,1,90539.0,0,1,1,2179.0,5.0,168.0,1,Standard,Standard,Safety Premium Package,1410.0,New,0,No,Euro 3,1,2.0,1,18.0,98.0,6.4,0,0,1,0,0,0
250,2400.0,0,1,242000.0,0,2,0,1124.0,5.0,7.0,1,Standard,Standard,Safety Premium Plus Package,1053.0,New,0,Yes,Euro 4,0,2.0,1,12.0,44.0,5.7,0,0,1,0,0,0
249,10000.0,0,1,160000.0,0,1,0,1997.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1599.0,New,0,No,Euro 5,1,1.0,0,11.0,103.0,5.9,0,0,1,0,0,0
252,7000.0,0,1,55000.0,0,0,0,1598.0,5.0,171.0,1,Standard,Standard,Safety Premium Package,1418.0,New,1,Yes,Euro 4,1,1.0,1,13.0,110.0,7.2,0,0,1,0,0,0
252,5000.0,0,1,156000.0,0,1,0,1560.0,5.0,136.0,1,Standard,Standard,Safety Premium Plus Package,1413.0,New,1,Yes,Euro 4,0,1.0,0,14.0,80.0,5.2,0,0,1,0,0,0
268,1999.0,0,1,186000.0,0,0,1,2230.0,5.0,210.0,1,Standard,Standard,Safety Premium Package,1460.0,Not_passed,0,No,Euro 3,1,2.0,1,20.0,116.0,8.8,0,0,1,0,0,0
267,10990.0,0,0,94206.0,0,0,1,1598.0,6.0,155.0,1,Standard,Standard,Safety Premium Package,1350.0,New,1,Yes,Euro 5,0,1.0,0,11.0,115.0,6.4,0,0,1,0,0,0
267,9999.0,0,1,134000.0,0,0,0,1598.0,6.0,149.0,1,Premium,Standard,Safety Premium Package,1390.0,New,0,Yes,Euro 5,1,2.0,1,12.0,115.0,6.4,0,0,1,0,0,0
258,25900.0,1,0,3000.0,0,1,1,1499.0,6.0,108.0,1,Standard,Plus,Safety Premium Package,1492.0,New,0,No,Euro 6,1,1.0,1,0.0,96.0,4.2,0,0,0,1,0,0
270,6990.0,0,1,258905.0,1,1,1,2179.0,6.0,191.0,2,Standard,Standard,Safety Premium Package,1750.0,New,0,Yes,Euro 4,1,4.0,1,12.0,115.0,7.2,0,0,0,1,0,0
258,24990.0,0,1,95000.0,1,1,1,1997.0,6.0,124.0,1,Standard,Plus,Safety Premium Package,1492.0,New,1,Yes,Euro 6,1,1.0,1,5.0,132.0,4.8,0,0,0,1,0,0
258,25300.0,0,0,5186.0,0,1,1,1499.0,6.0,108.0,1,Standard,Plus,Safety Premium Package,1492.0,New,0,No,Euro 6,1,1.0,1,0.0,96.0,4.2,0,0,0,1,0,0
269,12490.0,0,1,92500.0,0,1,1,1560.0,5.0,95.0,1,Premium,Standard,Safety Premium Package,1330.0,New,1,No,Euro 6,1,2.0,1,7.0,73.0,3.6,0,0,0,1,0,0
269,12400.0,0,0,46293.0,0,1,1,1560.0,6.0,98.0,1,Standard,Standard,Safety Standard Package,1235.0,New,0,No,Euro 6,1,1.0,1,4.0,88.0,3.7,0,0,0,1,0,0
258,18700.0,0,0,120000.0,0,1,1,1499.0,6.0,108.0,1,Standard,Standard,Safety Premium Plus Package,1492.0,New,0,No,Euro 6,1,1.0,1,4.0,96.0,4.2,0,0,0,1,0,0
271,13500.0,0,0,127110.0,0,1,1,1798.0,6.0,146.0,2,Standard,Standard,Safety Standard Package,1570.0,New,0,No,Euro 5,1,2.0,1,9.0,110.0,5.6,0,0,0,1,0,0
258,18800.0,0,0,110907.0,0,1,1,1997.0,6.0,108.0,1,Standard,Standard,Safety Premium Plus Package,1425.0,New,0,No,Euro 6,1,1.0,1,4.0,110.0,4.7,0,0,0,1,0,0
269,12690.0,0,0,164028.0,0,1,1,1560.0,5.0,98.0,1,Standard,Standard,Safety Standard Package,1235.0,New,0,No,Euro 6,1,1.0,1,5.0,73.0,3.7,0,0,0,1,0,0
258,27995.0,1,0,5.0,0,1,1,1499.0,6.0,108.0,1,Standard,Plus,Safety Premium Package,1492.0,New,0,No,Euro 6,1,1.0,1,0.0,96.0,4.2,0,0,0,1,0,0
258,19450.0,0,0,97245.0,0,0,1,1199.0,6.0,120.0,1,Premium,Standard,Safety Premium Package,1395.0,New,1,Yes,Euro 6,1,1.0,1,3.0,96.0,5.3,0,0,0,1,0,0
269,21900.0,1,0,1.0,0,1,1,1499.0,6.0,98.0,1,Standard,Standard,Safety Standard Package,1235.0,New,0,No,Euro 6,1,1.0,1,0.0,81.0,3.3,0,0,0,1,0,0
272,29990.0,0,0,57017.0,1,0,1,1598.0,6.0,133.0,1,Standard,Standard,Safety Premium Package,1682.0,New,1,Yes,Euro 6,1,1.0,1,5.0,121.0,5.8,0,0,0,1,0,0
272,24800.0,0,1,131000.0,1,1,1,1997.0,6.0,124.0,1,Premium,Plus,Safety Premium Package,1605.0,New,1,Yes,Euro 6,1,1.0,1,5.0,132.0,4.8,0,0,0,1,0,0
258,32000.0,0,0,7.0,1,1,1,1598.0,8.0,108.0,1,Standard,Plus,Safety Premium Package,1492.0,Not_passed,0,No,Euro 6,1,1.0,1,2.0,165.0,1.5,0,0,0,1,0,0
